first_name,last_name,price,above_100
William,Powell,59.31805853,
Kenneth,Martin,95.53949038,
Andrew,Cox,11.08305501,
Louis,Blanchard,286.2335723,true
Victoria,Higgins,198.7231007,true
Kaylee,Berry,223.8689998,true
Elizabeth,Duncan,186.4520606,true
Bryan,Price,62.80149966,
Robert,Johnson,58.5176062,
Stephanie,Molina,221.559314,true
Justin,Griffin,269.0507254,true
Jennifer,Novak,119.6501969,true
James,Smith,264.7265039,true
Lisa,Meyers,36.24272506,
Gary,Thompson,246.723622,true
Rachel,Maxwell,16.23735266,
Michael,Warren,205.9732811,true
Amanda,Alexander,288.0402668,true
Thomas,Brown,94.86295432,
Melissa,Perez,8.902708367,
Amy,Johnson,113.435949,true
Devin,Lewis,295.7543656,true
Jacob,Hogan,293.0459997,true
Zachary,Russo,35.71760127,
Shannon,Thomas,43.06552432,
Joshua,Perez,209.1347923,true
Joshua,Jimenez,200.4773715,true
Teresa,Harris,169.2551913,true
Courtney,Morse,189.2723424,true
Jeffrey,Murray,135.7651034,true
Kayla,Mcintyre,18.02537214,
Marvin,Williams,166.9344668,true
Robert,Chang,231.5703751,true
Briana,Johnson,135.971903,true
Joe,Bishop,172.8181144,true
Terri,Herring,17.81086158,
Jean,Young,61.48897998,
Carla,Jackson,270.2351529,true
Tara,Chavez,205.7526123,true
Jeffrey,Ware,259.1779558,true
Barry,Randolph,131.5567898,true
Eric,Hoffman,74.67573983,
Jacqueline,Walters,50.60985771,
William,Miller,179.7676599,true
Daniel,Perez,184.4318222,true
Kimberly,Larson,146.6887868,true
Brian,Finley,278.5043093,true
Kristin,Wagner,126.673503,true
Kelly,Hayden,10.42459329,
Jessica,Dixon,212.7831191,true
Kathleen,Rodriguez,140.1703787,true
Tyler,Johnson,109.7916951,true
Nicholas,Joseph,40.99606439,
Wendy,Grant,115.1206132,true
David,Burton,32.03095178,
Luke,Carpenter,164.2519861,true
Jesse,Johnson,224.9667902,true
Marcus,Sims,43.3758538,
Katherine,Daniels,264.4529598,true
Cynthia,Smith,119.4262479,true
Angela,Nichols,272.5458824,true
Mallory,Jenkins,254.8148748,true
Nicole,Shea,107.0120513,true
James,Clark,17.53058053,
Brandon,Valdez,250.5637583,true
Anthony,Mitchell,112.7168971,true
Stephanie,Gutierrez,259.0366509,true
Charles,Clarke,50.93032053,
Alexander,Hamilton,254.2803327,true
Jerry,Daniels,204.2156985,true
Casey,Baker,296.9395793,true
Shirley,Nguyen,9.011665323,
Jesse,Brown,247.3282318,true
Valerie,Owens,238.1037141,true
Alicia,Sharp,243.622929,true
Sherry,Jensen,13.83951571,
William,Garcia,258.1809089,true
Barbara,Freeman,141.890534,true
Rebecca,Zimmerman,293.373272,true
Patricia,Velasquez,249.9479246,true
Ronnie,Clark,272.908659,true
Timothy,Rose,65.74326968,
Joshua,Ramirez,64.54997394,
Joseph,Dawson,111.0171384,true
Robert,Rios,87.31797988,
Karen,Mitchell,277.2511543,true
Patrick,Greene,7.259436115,
Matthew,Nelson,295.3146887,true
Melissa,Smith,70.04282129,
Amy,Johnson,78.26892103,
Edgar,Ellis,208.6777041,true
Olivia,Rivera,104.8094951,true
Kelly,Leblanc,40.20849552,
Jennifer,Anderson,17.90633335,
Tammy,Clark,125.0672217,true
Jennifer,Marquez,21.63604687,
Cory,Silva,36.24541189,
Mackenzie,Moon,264.9268902,true
Larry,Wade,126.3049676,true
Diana,Shaffer,37.50406255,
Stephen,Smith,168.1895294,true
Kendra,White,265.1085587,true
Lindsey,Williamson,280.3953974,true
Wanda,Hale,106.0997985,true
Jillian,Davies,10.64366962,
Douglas,Thomas,119.0382607,true
Jennifer,Davis,153.0526538,true
George,Holmes,44.38614111,
Marissa,Webster,105.4378241,true
Anna,Boyle,80.47552199,
Paul,Gillespie,174.6815735,true
Autumn,Johnston,132.780344,true
Tracey,Norton,118.0225331,true
Amy,Flynn,128.6739798,true
Melissa,Davis,72.58977535,
Vincent,Mitchell,78.43990466,
Gregory,Martin,144.6915752,true
Robert,Coffey,117.3205633,true
Melissa,Montgomery,101.4845534,true
Krystal,Cunningham,296.536062,true
Scott,Lee,163.4878508,true
James,Murray,28.59025756,
Hunter,Stokes,3.582742282,
Jasmine,Austin,33.90382995,
Grant,Summers,51.78034157,
Sarah,Spencer,271.6023676,true
Brianna,Lewis,192.617676,true
Rhonda,Martin,145.6455553,true
Dennis,Lawrence,161.3584294,true
Michael,Stewart,245.4400987,true
William,Wilkins,22.90555849,
Rebecca,Jimenez,142.590737,true
Kathleen,Roman,15.10135967,
Billy,Smith,22.53181535,
Nicole,James,101.913846,true
Allison,Holt,12.7990102,
Amanda,Johnson,19.17461281,
Michael,Spencer,171.890946,true
Brandi,King,30.05366744,
Alexander,King,23.47063099,
Nicole,Sampson,207.6385148,true
Savannah,Bell,22.05563858,
Jessica,Harris,103.7031099,true
Lauren,Gallagher,266.215602,true
Jack,Townsend,93.27791862,
Jamie,Nguyen,228.9953328,true
Ann,Price,266.323001,true
Michael,Rodriguez,224.0452951,true
Heather,Davidson,219.8337855,true
Marie,Green,146.6406753,true
Lori,Tapia,147.3422789,true
Kayla,Alvarado,127.2410425,true
Susan,Crosby,200.3652912,true
Nathan,Harris,163.8731027,true
Michael,Daniel,4.582288435,
Ashley,Jones,53.14943439,
John,Wright,91.35592502,
Melissa,Jordan,294.2154133,true
Carrie,Jackson,232.6768105,true
Rebecca,Anderson,183.1702424,true
Paul,Powell,105.1162169,true
Shawn,Baxter,81.03527984,
Sarah,Wright,141.0101793,true
Kimberly,Romero,235.624084,true
Matthew,Washington,186.5044837,true
Kirk,Hayden,148.2501795,true
Traci,Kelley,41.56298339,
Isabella,Chen,129.6921072,true
Melanie,Salazar,292.8461055,true
Stephanie,Lewis,76.43122945,
Christopher,Hensley,249.1556558,true
Terry,Vincent,242.9859001,true
Jason,Alvarado,95.92027624,
Michelle,Evans,257.2373034,true
Dennis,Benitez,87.11980487,
Troy,Garcia,181.4054634,true
Albert,Davila,113.2109822,true
Candice,Rivera,42.88132073,
Cole,Edwards,244.0779245,true
Danielle,Johnson,31.63041433,
Justin,Ramirez,146.3464935,true
Elizabeth,Griffith,205.7783782,true
Kristin,Clay,260.3474682,true
Joseph,White,65.20753493,
Marissa,Holmes,59.40240228,
Michelle,Hamilton,91.62237167,
Christopher,Alvarez,126.025264,true
Craig,Hogan,136.7126938,true
Melissa,Castillo,281.1608076,true
Maria,Williams,10.21292614,
Vanessa,Thomas,20.58084145,
Gary,Obrien,53.39582051,
Melissa,Holt,252.2818438,true
Eric,Valenzuela,176.52775,true
Anthony,Hardy,4.902725495,
Karen,Johnson,49.41029242,
Richard,Hunt,249.7511997,true
Karen,Robertson,1.710967532,
Adam,Jones,56.93252133,
Jonathan,Fuller,14.71921636,
Jason,Harris,151.4305855,true
Danielle,Hill,179.8454001,true
Seth,Freeman,224.5526336,true
Joseph,Davis,97.09676869,
Sonya,Reyes,209.9855308,true
Michael,Castro,243.1786308,true
Jonathan,Collins,101.4620676,true
Eric,Hayes,279.9732949,true
Eric,Moore,77.4205876,
Veronica,Estes,270.8232516,true
Timothy,Aguilar,133.1135532,true
Taylor,Hunt,138.2042127,true
Michael,Clarke,128.9532357,true
Cheryl,Morse,275.7612746,true
Jose,Page,184.058919,true
Matthew,Kramer,265.3917788,true
Regina,Barrera,185.2134145,true
Sean,George,53.76304189,
Cody,Hernandez,180.9265991,true
Hunter,Smith,175.2181525,true
Andrea,Burke,256.3026305,true
Elizabeth,Patterson,290.1129725,true
Austin,Rhodes,158.1182472,true
Maurice,Thompson,224.1265422,true
Richard,Martinez,86.96423972,
Brian,Hernandez,42.67025555,
Samantha,Shields,149.8952175,true
Joseph,Walker,282.0494042,true
Tracy,Hernandez,215.0596081,true
Vicki,Fox,41.51250582,
Louis,Campos,277.9062585,true
Justin,Scott,208.0660064,true
Megan,Vaughn,289.9564106,true
Mary,Hughes,15.21373926,
Anita,Fleming,58.24742383,
Alyssa,Melendez,273.6593194,true
Joshua,Foster,253.4093833,true
Lisa,Smith,203.9611381,true
Kathy,Lee,265.446304,true
Bethany,Park,233.6891667,true
Joshua,Butler,239.8213879,true
Danielle,Potter,204.5385362,true
Kenneth,Robinson,152.7840745,true
Eric,Pineda,111.0479315,true
James,Dorsey,68.90463624,
Michael,Miller,129.6049475,true
Danielle,Martinez,45.94938674,
Gary,Young,212.2982372,true
Lisa,Decker,275.7158848,true
Kayla,Randolph,232.8220215,true
Peggy,Thompson,124.4664752,true
Alex,Cooper,170.205336,true
Joanne,Wilson,229.6136723,true
Maria,Adams,141.7128665,true
Julie,Horton,276.5816247,true
Jeffrey,Galvan,210.5061915,true
Christopher,Johnson,268.63027,true
Jennifer,Arias,59.59468056,
Jocelyn,Bell,84.95454821,
Eric,Brown,133.4007225,true
Devon,Wright,29.21576875,
Rodney,Robles,158.9838923,true
Kara,Austin,271.4672561,true
Jeffrey,Tanner,203.7433126,true
Shaun,Nunez,153.1987664,true
Daniel,Mccall,143.271503,true
Frank,Owen,233.2015374,true
Beth,Johnson,128.7923576,true
Joshua,Clark,190.9113668,true
Gary,Jones,52.3166247,
Nancy,Brown,115.9584052,true
Megan,Roach,18.68239346,
Lucas,Ross,221.1269463,true
Jerry,Tucker,29.95199198,
Timothy,Robles,76.08225475,
Christopher,Goodwin,78.12233209,
Philip,Wilson,22.8431316,
Carrie,Davis,295.0481315,true
Michael,Daniel,229.951577,true
Bryan,Valenzuela,236.1493796,true
Robin,Garner,79.14737521,
Angel,Thompson,284.7302014,true
Christopher,Morgan,216.0131402,true
Brittany,Walker,163.1107737,true
Shelby,Mann,110.9021852,true
Jodi,Wells,44.01734436,
Terri,Gibson,92.36081224,
Vanessa,Hernandez,105.2534499,true
Maria,Russell,114.1452708,true
Stacy,Moses,126.6504703,true
Amanda,Schneider,288.471694,true
Catherine,Lopez,182.0171244,true
Amanda,White,12.31889758,
Karina,Spencer,128.1490023,true
Deborah,Warren,139.7675022,true
Erica,Dixon,168.6031566,true
Barbara,Gray,140.7466665,true
Deanna,Watson,264.5411986,true
Michael,Cox,136.7864833,true
Amy,Myers,92.16016851,
Patrick,Hunter,170.4134515,true
Marvin,Murphy,212.4152504,true
Janice,Graves,223.7037682,true
Brooke,Pierce,171.9383085,true
Adam,Wells,280.2602417,true
Amanda,Atkins,283.4268495,true
Gary,Ruiz,132.504823,true
Tina,Wallace,72.91326395,
Casey,Oconnell,16.79606077,
Nancy,Mendoza,281.3890295,true
Luis,Nguyen,34.19827441,
William,Graves,111.5016422,true
Sean,Brennan,269.2286668,true
Matthew,Sellers,53.50349547,
Dorothy,Bradley,199.459603,true
Haley,Flores,252.2914062,true
Melissa,Johnson,32.70467677,
Samuel,Tran,199.8864146,true
Amanda,Patterson,49.03325819,
Albert,Roach,183.3743011,true
Jamie,Huffman,36.83993962,
James,Hamilton,265.6302103,true
Joseph,Bird,18.06044758,
Sarah,Contreras,141.4141417,true
Joshua,House,65.77031576,
Tamara,Molina,255.2535664,true
Max,Maxwell,240.0443014,true
Jason,Daniels,269.6365982,true
Jordan,Coleman,250.0974184,true
Jasmine,Jones,33.93281405,
Jessica,Garcia,231.8803086,true
Aaron,George,138.812708,true
Chelsey,Anderson,41.35053236,
Rebecca,Perez,146.2313884,true
Duane,Thompson,75.06433497,
Curtis,Clayton,138.0563371,true
George,Gonzalez,221.5737986,true
Casey,Ford,94.18806784,
Margaret,Johnston,61.24599434,
Eric,Mcclure,238.8775355,true
Nathan,Taylor,4.820334075,
Kayla,Parker,222.3600766,true
Doris,Obrien,206.9493221,true
Brooke,Taylor,34.74615015,
Kathryn,Garrett,266.1885038,true
John,Cruz,205.1406652,true
Christina,Cannon,98.5941474,
Susan,Lewis,269.3323662,true
Pamela,Sanchez,193.7780783,true
Stacey,Wiley,200.3904296,true
Melissa,Johnson,201.4509484,true
Lori,Morris,38.0476094,
Daniel,Soto,225.1621402,true
Karl,Davis,92.08925112,
Lisa,Graves,122.8564118,true
Eric,Ray,178.344085,true
Mark,Garcia,229.2470277,true
Allison,Alvarez,275.3024614,true
Rachel,Williams,44.81715456,
Linda,Mitchell,47.44468727,
David,Shelton,158.7084813,true
Vanessa,Long,121.744973,true
Misty,Martin,176.9310069,true
Daniel,Gregory,132.8910493,true
Mitchell,Jones,253.9716803,true
Dawn,Scott,246.036131,true
Emily,Horn,287.4666523,true
Catherine,George,14.61491995,
Hunter,Carlson,218.0977601,true
Thomas,Baldwin,275.4145594,true
Amy,Sellers,91.87350268,
Alicia,Clark,241.5859155,true
Sara,Lewis,158.863849,true
Ashley,Lopez,77.89293291,
Terry,Alvarado,161.9498178,true
Danielle,Sandoval,83.13645641,
Jesse,Jones,214.8029616,true
Lisa,Hess,133.2037916,true
Christina,Mason,284.4863867,true
Mary,Bell,32.08889594,
Martin,Ramirez,1.10921244,
Stacy,Smith,161.8260635,true
Carla,Rodriguez,113.1454481,true
Johnny,Stout,134.002236,true
Jennifer,Rodriguez,256.0154481,true
Michelle,Thompson,196.6754605,true
Lisa,Lyons,148.9559785,true
Michael,Coleman,262.2090763,true
Lindsey,Williams,99.95620763,
Karen,Hoffman,186.1046153,true
Jenny,Jones,189.5577104,true
Steven,Knight,282.995761,true
Michael,Franklin,116.8742571,true
Mason,Ross,235.5549236,true
Terry,Levine,151.5220714,true
Catherine,Fletcher,36.59268024,
Deanna,Jones,196.9406069,true
Christopher,Mitchell,22.42047146,
John,Owens,191.4434257,true
Stephanie,Davis,287.1991494,true
Joseph,Ford,264.9354841,true
Matthew,Russell,141.2492947,true
Danielle,Burke,75.90363417,
Stephanie,Cunningham,220.9939809,true
Brian,Proctor,263.6358197,true
Michael,Swanson,291.5713603,true
Daniel,Santos,49.26348169,
April,Hoffman,203.4855796,true
Stephanie,Thomas,249.666722,true
Brianna,Garcia,183.3322335,true
Shannon,Berger,125.2597844,true
Kathleen,Mays,238.1656066,true
Michelle,Park,150.4001203,true
Laura,Reynolds,20.08924577,
Ashley,Kaiser,218.399504,true
Reginald,Owens,46.55328685,
Michael,Conway,84.09316114,
Sheila,Pham,5.713231688,
Christie,Smith,70.21735457,
Allison,Carroll,27.65684629,
Donna,Perez,187.3279401,true
Sierra,Richmond,299.4492042,true
Steven,Wallace,173.0025685,true
Jeremy,Thompson,106.6102612,true
Jennifer,Mccormick,142.7564741,true
Eric,Garcia,27.56450393,
Matthew,Beasley,248.9927372,true
Jason,Robinson,249.4550365,true
Vicki,Espinoza,285.9638855,true
Steven,Snyder,182.0351514,true
Michelle,Randolph,70.72106315,
Michelle,Francis,10.01541777,
Steven,Baker,293.7505039,true
Zachary,Johnson,36.97003142,
Marc,Velasquez,174.3901749,true
John,Carr,50.11746076,
Kimberly,Castillo,243.873678,true
Jay,Lopez,286.8001088,true
Amanda,Bridges,81.85722081,
Jessica,Swanson,60.96199005,
Jose,Gonzalez,77.84428182,
Teresa,Wright,67.20289619,
Michael,Gutierrez,185.8465011,true
Hannah,Marshall,251.8797929,true
Janice,Davis,290.3767318,true
Jessica,Crawford,254.2161442,true
Brian,Bean,293.1768543,true
Edward,Perez,217.694778,true
Adam,Miller,49.28081579,
Veronica,Gray,140.9945255,true
Linda,Turner,238.5612942,true
Debra,Roberts,69.38949206,
David,Sampson,77.05304682,
Sarah,Cochran,138.6132102,true
Regina,Holland,151.2011694,true
Mario,Ortiz,27.08442817,
Maria,Gonzalez,164.6440389,true
Albert,Perez,163.1980752,true
Daisy,Mccarthy,87.96439172,
Anna,Leonard,75.54719134,
Catherine,Mosley,188.3490593,true
April,Miranda,82.64651651,
Michael,Walker,288.9294858,true
Abigail,Lam,255.3722151,true
Alan,Graham,92.78682106,
Jennifer,Diaz,77.85479921,
Sean,Rogers,186.3926468,true
Anthony,Jackson,200.012596,true
William,Taylor,117.9694277,true
Richard,Robinson,200.9108703,true
Nicholas,Barnes,219.4003858,true
Brittany,Austin,233.7352503,true
Robin,Schmidt,96.69826813,
Kendra,Monroe,226.0007767,true
Nancy,Grant,23.79829866,
Nicole,Grant,155.9845125,true
Courtney,Thompson,52.85276041,
Jeanette,Washington,291.525558,true
James,Yates,224.8736142,true
Justin,Knox,115.9751733,true
Melissa,Thompson,200.8616238,true
Steven,Lee,140.357855,true
Allison,Fisher,231.493857,true
Mark,Phillips,197.2517291,true
Elijah,Harrison,151.5804694,true
Paul,Farley,9.419976358,
Jennifer,Cole,47.39545601,
Michael,Tucker,146.7478801,true
David,Steele,276.1640965,true
Monica,Hodges,203.3130423,true
Scott,Wallace,23.24585982,
Antonio,Paul,93.39602908,
Melissa,Wright,68.62696415,
Stephanie,Price,27.22765203,
Denise,Kennedy,233.4665428,true
Melissa,Walsh,177.8587959,true
Leslie,Spence,156.2011959,true
Rachel,Walker,144.4395327,true
Donald,Horn,13.06347134,
Christopher,Rojas,94.08806986,
Robert,Crawford,216.6530778,true
Larry,Brown,174.1807324,true
Becky,Swanson,245.854615,true
Gary,Howard,25.93975342,
Christopher,Marks,111.8467919,true
Bonnie,Alexander,136.6295853,true
Brandon,Stevens,77.20691708,
Lori,Guerra,99.72772588,
Michele,Alvarado,243.9872024,true
Christine,Lee,8.809339101,
Jamie,Fry,159.7067216,true
Christopher,Perez,102.943584,true
Matthew,Carter,194.2873257,true
Jason,Hunter,78.76406316,
Tyler,Henry,186.9624462,true
Tiffany,Harris,17.69659156,
Matthew,Young,39.12254966,
Juan,Brewer,152.9624792,true
Mark,Riggs,44.1758436,
Brittany,Stewart,273.5307309,true
Terry,Davis,271.779368,true
Jessica,Oneill,157.5131207,true
Kimberly,Ortiz,55.25093947,
Zoe,Walls,248.8666069,true
Sara,Wallace,155.8794176,true
Nicole,Jenkins,291.5121227,true
Austin,Kelly,85.87572125,
Sarah,Knox,169.1586193,true
Alison,Carroll,115.3401313,true
Robert,Buchanan,163.3260388,true
Penny,Wilson,178.7969799,true
Leslie,Perez,77.95375736,
Brittney,Marquez,149.1772445,true
Andrew,Bird,265.9158101,true
Maria,Hughes,12.57040265,
Clayton,Williams,31.850547,
Mary,Pittman,92.02540242,
James,Garner,81.96609867,
Randy,Middleton,117.0928987,true
Alexis,Gardner,83.35923458,
Laurie,Garner,145.0603215,true
Danny,Bush,111.9976845,true
Joseph,Smith,291.0800293,true
Edgar,Armstrong,185.9187088,true
Samantha,Scott,97.8742131,
Troy,Coleman,74.57492247,
Brian,Young,130.9974595,true
Timothy,Perez,113.6574668,true
Sierra,Nguyen,110.8481766,true
Cynthia,Murphy,296.0078137,true
Julie,Diaz,269.4894015,true
Andrew,Silva,46.15639765,
Gary,Costa,287.0365933,true
Jasmine,Berg,127.1426355,true
Glenda,Brown,85.60391824,
Jonathan,Boone,172.4624408,true
Cynthia,Jimenez,51.80996198,
Cynthia,Morgan,283.3294115,true
Dwayne,Browning,14.24525264,
Brittany,Lewis,150.9075783,true
Zachary,Johnson,139.6464165,true
Kayla,Wilson,48.84395071,
Andrew,Doyle,245.0864465,true
Jennifer,Parks,12.79843948,
Daniel,Phelps,176.735085,true
Lindsey,Quinn,57.57356582,
Brian,Walker,34.96349578,
Bradley,Curry,104.0291615,true
Roy,Cohen,148.4924569,true
David,Black,148.4850266,true
Julie,Gonzales,275.8513843,true
Paula,Williams,190.6605351,true
James,Clark,117.5715047,true
Christopher,Robinson,14.26584056,
William,Carr,85.40738917,
Todd,Dunlap,38.32006005,
Kimberly,Morales,206.4438618,true
Jesse,Welch,267.5034898,true
Laura,Leblanc,205.9617908,true
Susan,Parker,7.389760853,
Laurie,Harris,229.6976024,true
Natalie,Lawrence,86.76833663,
Kara,Hanson,275.4377145,true
Joseph,Walker,135.4741342,true
Gregory,Davis,155.6667394,true
Paul,Erickson,192.4996457,true
Preston,Holmes,36.86205402,
Joy,Buck,40.94451902,
Brian,Sherman,279.4530254,true
Brandon,Davis,17.82461557,
Patricia,Hamilton,63.2328385,
Shawn,Garcia,227.491116,true
William,Stone,48.99103482,
Brian,Cunningham,294.7646142,true
Shawn,Norman,113.8520429,true
Evan,Ibarra,32.32820193,
Logan,Porter,157.574472,true
Kerry,Gibson,216.9486908,true
Christine,Parsons,232.117075,true
Erica,Chung,204.1409177,true
Alan,Collins,29.58632408,
John,Robinson,60.37353075,
Monique,Santos,82.08256587,
Nicole,Mason,190.2387349,true
Michael,Knight,238.7576833,true
John,Bishop,18.29168554,
Christopher,Odom,282.9931871,true
Michael,Walker,149.8428493,true
Crystal,Wall,187.5868027,true
Christian,Ramirez,258.4106206,true
Kevin,Rowland,185.6410425,true
Candice,Mcintosh,266.2706673,true
Leslie,Hoffman,282.0595113,true
James,Johnson,263.3739193,true
Jennifer,Shepherd,183.9723914,true
Susan,Tucker,187.4994162,true
Michele,Harvey,271.0984188,true
Teresa,Collins,186.971541,true
Jonathan,Leblanc,128.2066648,true
Stephanie,Morgan,209.8417398,true
Michael,Duran,67.48301306,
Daniel,Cannon,193.3728586,true
Kayla,Butler,157.4052214,true
Jimmy,Harrell,162.6953645,true
Jeffery,Fuentes,32.984417,
Lucas,Rivera,280.9708055,true
Mark,Le,197.9575702,true
Taylor,Myers,92.37292177,
Robert,Berger,41.58251872,
Victor,White,71.28349376,
Caroline,Powell,59.57791041,
Erica,Austin,225.3624114,true
Douglas,Henry,260.1867786,true
Monica,Miller,45.66425505,
Kimberly,Martin,42.84980233,
Felicia,Larson,184.2056338,true
Cassandra,Frazier,19.26672707,
Heather,Phelps,119.0145624,true
John,Hart,181.2802443,true
Meredith,Moore,84.42598279,
Isabel,Pratt,24.78342559,
Misty,Martin,269.9902036,true
Jessica,Richards,64.72664573,
Margaret,Campbell,174.2986324,true
Michael,Frazier,47.5799292,
Michael,Sharp,115.6658502,true
Cindy,Pena,152.2234362,true
Jacob,Dominguez,153.4779672,true
Cody,Scott,66.56588387,
Nicole,Coffey,118.1952751,true
Crystal,Snyder,155.4661092,true
Matthew,Love,285.0975409,true
Marcus,Ortega,188.1094588,true
Jason,Jackson,99.20589923,
Daniel,Ramos,58.31985367,
Raymond,Wilson,200.3855625,true
Lindsey,Garcia,170.9951265,true
Donna,Orr,40.46338096,
Wendy,Horn,5.929938406,
Mario,Mclaughlin,90.33380664,
Benjamin,Barron,20.67124478,
Mark,Moss,33.79532722,
Travis,Garza,82.87258331,
George,Lopez,0.942247688,
Gabriel,Barnes,69.59826205,
Daniel,Johnson,214.52403,true
Mitchell,Davis,158.7827112,true
Mark,White,56.21176867,
Michael,Foster,115.2422325,true
Pamela,Solis,66.64708198,
Maxwell,Frost,0.006023502,
Chad,Jones,67.87794806,
Don,Mcdaniel,228.5918739,true
Lisa,Morrison,73.99054689,
Jeffrey,Clark,239.4386554,true
Melissa,Santiago,128.2616391,true
Jason,Adams,21.57128968,
Wendy,Myers,263.6809245,true
Norman,Wade,99.62709317,
Roberto,Brown,215.0393467,true
Casey,Wright,280.2032307,true
Juan,Rivera,91.13816713,
Terry,Gallegos,268.5844733,true
Timothy,Jones,153.2228831,true
Sarah,Crawford,230.5178921,true
Christopher,Hammond,263.0958332,true
Ashley,Cantu,285.4035791,true
Mathew,Harris,46.60501825,
David,Williams,193.4019531,true
Catherine,Novak,184.8954159,true
Jonathan,Cobb,42.21066367,
Elizabeth,Alexander,98.44514553,
Michelle,Fisher,77.16597054,
David,Griffith,180.0253758,true
Suzanne,Murray,178.4727015,true
Antonio,Beasley,28.09527269,
Terry,Hobbs,216.5892977,true
Kathleen,Chan,211.1899937,true
Audrey,Adkins,285.6616197,true
Jonathan,Patel,148.8803996,true
Micheal,Baker,134.5542406,true
Brandon,Stein,164.6600325,true
Annette,Douglas,10.02846956,
Jeffery,Webb,269.1493543,true
Michael,Miller,200.0992596,true
Cassandra,Mcintyre,127.0227848,true
Brittany,Allen,215.7370745,true
Erin,Robinson,79.41903827,
Anthony,Sims,77.62412955,
Craig,Jones,51.50213971,
Annette,Peterson,228.6450015,true
Victor,Reed,45.41500465,
Nathan,Love,84.66811649,
William,Chavez,17.55060564,
Patrick,Kennedy,203.3891368,true
Andrea,Jones,246.2089544,true
Michele,Mathews,59.39395122,
Yolanda,Romero,155.2585808,true
Abigail,Beck,26.82615918,
Christopher,Hughes,261.934458,true
Kristina,Gutierrez,293.9955524,true
Cristina,Cervantes,145.7719613,true
Victor,Johnson,32.81941552,
Lauren,Page,111.9234731,true
Charles,Orozco,65.25318711,
Andrea,Bowen,30.27521428,
Caleb,Smith,213.5434658,true
Christine,Bradford,291.8448556,true
Pamela,Lee,128.3788861,true
Ronald,Steele,287.8604109,true
Tami,Lynch,123.3850543,true
Thomas,Glenn,124.1799535,true
Melinda,Aguilar,267.4989809,true
Martin,Harris,1.752357195,
Karen,Hunter,139.0751757,true
Donald,Leon,66.84670418,
Frances,Lewis,5.522938102,
Cesar,Jackson,182.3282967,true
Carla,Green,69.4092923,
Angela,Le,167.3410828,true
Maria,Bryant,66.38307671,
David,Cisneros,67.6363251,
Amanda,Henderson,6.139394348,
Anthony,Choi,299.6261389,true
Ricardo,Barnes,68.20083729,
Ashley,Davis,125.0057838,true
Patricia,Maxwell,254.0100376,true
Michael,Miller,52.69843399,
Carla,Carter,191.6978083,true
Rachael,Oliver,268.245856,true
Donald,Gardner,70.51295454,
Brad,Garcia,227.6456093,true
Megan,Smith,5.820828256,
Anthony,Torres,214.6144194,true
Karen,Smith,201.4517221,true
Teresa,Robinson,68.36915651,
Gregory,Morris,58.53092312,
Lisa,Holmes,17.99530629,
Lisa,Navarro,97.51500773,
Sabrina,Michael,243.4277732,true
Susan,Matthews,200.4123061,true
John,Kim,51.5370261,
Sara,Sutton,189.5221667,true
Jeremy,Glover,278.9105668,true
William,Carter,23.2168065,
Krystal,Cortez,56.11154916,
Spencer,Mccarthy,279.59954,true
Troy,Gardner,104.5532918,true
Peter,Flores,74.41065758,
Angela,Shelton,146.4098961,true
John,Burgess,108.6373043,true
Aaron,Cook,184.4642876,true
Lisa,Dennis,211.3784263,true
Brenda,Navarro,298.8288141,true
Kayla,Hall,9.281220883,
Katelyn,Conner,40.76078965,
Alexandra,Bell,143.3930959,true
Ann,Wilson,225.5158007,true
Colleen,Snow,263.6734719,true
Lisa,Pham,189.8902208,true
Scott,Taylor,247.3829686,true
Donald,Wood,210.8807336,true
Dawn,Salas,143.5431985,true
Aimee,Wilson,130.9109037,true
Dana,Reyes,163.0410422,true
Zoe,Robinson,154.7020471,true
Bradley,Ryan,5.450063924,
Katherine,Hopkins,82.65015724,
Brandon,Cervantes,288.2269863,true
Lisa,French,178.2685547,true
Justin,Johnson,29.62228179,
Amanda,Johns,126.1294179,true
Ryan,Shea,97.27702498,
Kyle,Hart,189.1208858,true
Kari,Jones,155.7406302,true
Matthew,White,264.0155109,true
Leah,King,26.05865282,
Katherine,Bowers,102.6925911,true
Emily,Gonzalez,115.5333546,true
Dylan,Williamson,192.1510027,true
Matthew,Jordan,231.3469853,true
Corey,Williams,282.7309243,true
Deanna,Braun,99.44804527,
Thomas,Harrell,184.4071906,true
Ronald,Schmidt,88.63393734,
Thomas,Johnson,113.6281602,true
Angela,Lopez,6.367848541,
Tina,Moore,25.28908649,
Ashley,Scott,30.48874849,
Michelle,Higgins,142.4860124,true
Cynthia,Buck,280.1626254,true
Sandra,Baker,169.9576392,true
Amanda,Rivers,45.07753957,
Amy,Cameron,240.8597059,true
John,Wood,172.4028299,true
Robert,Gonzalez,116.3387688,true
Kevin,White,122.7698804,true
Douglas,Martinez,68.86292703,
Cynthia,Wright,212.2051744,true
Mike,Burton,156.6284971,true
Kelly,Suarez,103.3521319,true
Carla,Anderson,176.7812897,true
Crystal,Ewing,76.54600803,
Rebekah,Brown,248.6881708,true
David,Love,214.9826231,true
Katie,Beltran,58.33327125,
Charles,Collins,82.98169237,
Timothy,Long,57.81080932,
Kyle,Castro,257.8598271,true
Charles,Atkinson,201.2519498,true
